udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_kw,wear_rate,air_temp_k_rolling_mean_10,air_temp_k_rolling_std_10,process_temp_k_rolling_mean_10,process_temp_k_rolling_std_10,rotational_speed_rpm_rolling_mean_10,rotational_speed_rpm_rolling_std_10,torque_nm_rolling_mean_10,torque_nm_rolling_std_10,tool_wear_min_rolling_mean_10,tool_wear_min_rolling_std_10,machine_failure_lag_1,machine_failure_lag_2,machine_failure_lag_3,machine_failure_lag_5,machine_failure_lag_10,twf_lag_1,hdf_lag_1,pwf_lag_1,osf_lag_1,rnf_lag_1,cum_machine_failures,temp_ratio,torque_per_rpm,tool_wear_bin,temp_x_speed,torque_x_wear,type_H,type_L,type_M
900,H30313,H,295.6,306.2,1329,55.3,135,0,0,0,0,0,0,10.599999999999966,7.695675392670156,0.10158013536374706,295.6,,306.2,,1329.0,,55.3,,135.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.041610233226779356,101-150,14087.399999999954,7465.5,True,False,False
901,L48080,L,295.6,306.2,1569,35.1,140,0,0,0,0,0,0,10.599999999999966,5.76669109947644,0.08922880810119259,295.6,,306.2,,1569.0,,35.1,,140.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.022370936888227572,101-150,16631.399999999947,4914.0,False,True,False
902,H30315,H,295.6,306.1,1256,62.3,142,0,0,0,0,0,0,10.5,8.19359162303665,0.11305732475075053,295.6,,306.1,,1256.0,,62.3,,142.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.0496019107885335,101-150,13188.0,8846.6,True,False,False
903,L48082,L,295.6,306.1,1383,48.7,147,0,0,0,0,0,0,10.5,7.052575916230367,0.1062906723743379,295.6,,306.1,,1383.0,,48.7,,147.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.035213304385239834,101-150,14521.5,7158.900000000001,False,True,False
904,L48083,L,295.7,306.2,2270,14.6,149,1,0,0,1,0,0,10.5,3.4703664921465966,0.06563876649090804,295.7,,306.2,,2270.0,,14.6,,149.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355089617855935,0.006431718058840653,101-150,23835.0,2175.4,False,True,False
905,H30318,H,295.7,306.2,1458,49.8,151,0,0,0,0,0,0,10.5,7.602973821989528,0.10356652942142212,295.7,,306.2,,1458.0,,49.8,,151.0,,0,0,0,0,0,0,0,0,0,0,1,1.0355089617855935,0.03415637857739617,151-200,15309.0,7519.799999999999,True,False,False
906,L48085,L,295.6,306.1,1474,41.2,156,0,0,0,0,0,0,10.5,6.35903664921466,0.1058344639716184,295.6,,306.1,,1474.0,,41.2,,156.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.027951153305324862,151-200,15477.0,6427.200000000001,False,True,False
907,M15766,M,295.6,306.1,1462,49.2,158,0,0,0,0,0,0,10.5,7.531979057591624,0.10807113535699647,295.6,,306.1,,1462.0,,49.2,,158.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.03365253075673561,151-200,15351.0,7773.6,False,False,True
908,M15767,M,295.6,306.1,1669,29.0,161,0,0,0,0,0,0,10.5,5.068167539267016,0.09646494901350212,295.6,,306.1,,1669.0,,29.0,,161.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.01737567404591032,151-200,17524.5,4669.0,False,False,True
909,M15768,M,295.5,306.1,1822,24.3,164,0,0,0,0,0,0,10.600000000000023,4.636083769633507,0.09001097689900604,295.5,,306.1,,1822.0,,24.3,,164.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358714043993233,0.01333699230881614,151-200,19313.20000000004,3985.2000000000003,False,False,True
910,L48089,L,295.5,306.0,1456,39.2,167,0,0,0,0,0,0,10.5,5.976460732984294,0.11469780211902622,295.5,,306.0,,1456.0,,39.2,,167.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.0269230769045858,151-200,15288.0,6546.400000000001,False,True,False
911,L48090,L,295.5,306.0,1546,35.9,169,0,0,0,0,0,0,10.5,5.811664921465968,0.10931435956706703,295.5,,306.0,,1546.0,,35.9,,169.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.02322121602637696,151-200,16233.0,6067.099999999999,False,True,False
912,M15771,M,295.6,306.1,1490,42.7,171,0,0,0,0,0,0,10.5,6.662094240837697,0.11476510059411738,295.6,,306.1,,1490.0,,42.7,,171.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.028657718101572,151-200,15645.0,7301.700000000001,False,False,True
913,L48092,L,295.6,306.0,1569,40.4,174,0,0,0,0,0,0,10.399999999999977,6.6374450261780105,0.11089866149719652,295.6,,306.0,,1569.0,,40.4,,174.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351826792963463,0.025748884623487005,151-200,16317.599999999964,7029.599999999999,False,True,False
914,L48093,L,295.5,306.0,1621,29.5,176,0,0,0,0,0,0,10.5,5.007277486910994,0.1085749536652838,295.5,,306.0,,1621.0,,29.5,,176.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.018198642801851544,151-200,17020.5,5192.0,False,True,False
915,M15774,M,295.4,305.9,1518,40.6,178,0,0,0,0,0,0,10.5,6.453486910994765,0.11725955196491465,295.4,,305.9,,1518.0,,40.6,,178.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355450236966826,0.026745718032446825,151-200,15939.0,7226.8,False,False,True
916,M15775,M,295.4,305.8,1526,38.2,181,0,0,0,0,0,0,10.400000000000034,6.104,0.11861074697338744,295.4,,305.8,,1526.0,,38.2,,181.0,,0,0,0,0,0,0,0,0,0,0,0,1.035206499661476,0.025032765383333707,151-200,15870.400000000052,6914.200000000001,False,False,True
917,M15776,M,295.3,305.8,1589,36.2,184,0,0,0,0,0,0,10.5,6.023225130890053,0.11579609810207922,295.3,,305.8,,1589.0,,36.2,,184.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355570606163225,0.022781623648343848,151-200,16684.5,6660.8,False,False,True
918,L48097,L,295.3,305.7,1475,51.0,187,0,0,0,0,0,0,10.399999999999977,7.87696335078534,0.12677966093099682,295.3,,305.7,,1475.0,,51.0,,187.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352184219437859,0.034576271162999134,151-200,15339.999999999967,9537.0,False,True,False
919,M15778,M,295.3,305.7,1473,38.5,189,0,0,0,0,0,0,10.399999999999977,5.9382722513089,0.128309572214318,295.3,,305.7,,1473.0,,38.5,,189.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352184219437859,0.02613713508069441,151-200,15319.199999999966,7276.5,False,False,True
920,L48099,L,295.4,305.8,1407,50.7,192,0,0,0,0,0,0,10.400000000000034,7.469623036649216,0.13646055427401524,295.4,,305.8,,1407.0,,50.7,,192.0,,0,0,0,0,0,0,0,0,0,0,0,1.035206499661476,0.03603411511298215,151-200,14632.800000000048,9734.400000000001,False,True,False
921,M15780,M,295.5,305.9,1518,44.1,194,0,0,0,0,0,0,10.399999999999977,7.009821989528796,0.1277997364111991,295.5,,305.9,,1518.0,,44.1,,194.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351945854483924,0.02905138338007155,151-200,15787.199999999966,8555.4,False,False,True
922,H30335,H,295.5,305.9,1593,37.2,197,0,0,0,0,0,0,10.399999999999977,6.205193717277488,0.12366603884264529,295.5,,305.9,,1593.0,,37.2,,197.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351945854483924,0.023352165710387843,151-200,16567.199999999964,7328.400000000001,True,False,False
923,M15782,M,295.5,305.9,1380,52.4,202,0,0,0,0,0,0,10.399999999999977,7.571937172774869,0.14637681148813272,295.5,,305.9,,1380.0,,52.4,,202.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351945854483924,0.037971014465238394,201-250,14351.999999999969,10584.8,False,False,True
924,M15783,M,295.5,306.0,1423,45.3,205,0,0,0,0,0,0,10.5,6.749937172774868,0.14406184107936623,295.5,,306.0,,1423.0,,45.3,,205.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.031834153175098974,201-250,14941.5,9286.5,False,False,True
925,L48104,L,295.5,306.0,1800,27.6,208,0,0,0,0,0,0,10.5,5.202094240837696,0.11555555549135801,295.5,,306.0,,1800.0,,27.6,,208.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.015333333324814815,201-250,18900.0,5740.8,False,True,False
926,H30339,H,295.6,306.1,1623,30.9,210,0,0,0,0,0,0,10.5,5.2513821989528795,0.1293900184045656,295.6,,306.1,,1623.0,,30.9,,210.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.019038816993814652,201-250,17041.5,6489.0,True,False,False
927,L48106,L,295.6,306.1,1372,55.6,215,1,0,0,0,1,0,10.5,7.987769633507853,0.1567055392443837,295.6,,306.1,,1372.0,,55.6,,215.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.040524781311570855,201-250,14406.0,11954.0,False,True,False
928,H30341,H,295.6,306.0,1396,52.4,0,0,0,0,0,0,0,10.399999999999977,7.659727748691099,0.0,295.6,,306.0,,1396.0,,52.4,,0.0,,0,0,0,0,0,0,0,0,0,0,1,1.0351826792963463,0.03753581659202305,0-50,14518.399999999969,0.0,True,False,False
929,L48108,L,295.6,306.0,1949,21.9,5,0,0,0,0,0,0,10.399999999999977,4.469434554973822,0.002565418161844321,295.6,,306.0,,1949.0,,21.9,,5.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351826792963463,0.011236531548878124,0-50,20269.599999999955,109.5,False,True,False
930,L48109,L,295.6,306.0,1419,51.1,7,0,0,0,0,0,0,10.399999999999977,7.59276439790576,0.004933051441202923,295.6,,306.0,,1419.0,,51.1,,7.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351826792963463,0.03601127552078134,0-50,14757.599999999968,357.7,False,True,False
931,M15790,M,295.5,305.9,1453,47.3,9,0,0,0,0,0,0,10.399999999999977,7.196534031413612,0.006194081207024031,295.5,,305.9,,1453.0,,47.3,,9.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351945854483924,0.03255333789913741,0-50,15111.199999999966,425.7,False,False,True
932,L48111,L,295.5,305.9,1542,36.2,12,0,0,0,0,0,0,10.399999999999977,5.845068062827226,0.007782101162268416,295.5,,305.9,,1542.0,,36.2,,12.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351945854483924,0.023476005172843057,0-50,16036.799999999965,434.40000000000003,False,True,False
933,L48112,L,295.6,306.0,1363,50.0,14,0,0,0,0,0,0,10.399999999999977,7.136125654450262,0.010271460007137592,295.6,,306.0,,1363.0,,50.0,,14.0,,0,0,0,0,0,0,0,0,0,0,0,1.0351826792963463,0.03668378573977712,0-50,14175.19999999997,700.0,False,True,False
934,L48113,L,295.5,306.0,1597,37.2,16,0,0,0,0,0,0,10.5,6.220774869109948,0.010018785216018292,295.5,,306.0,,1597.0,,37.2,,16.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.023293675627242532,0-50,16768.5,595.2,False,True,False
935,M15794,M,295.5,306.0,1326,50.8,18,0,0,0,0,0,0,10.5,7.053486910994764,0.013574660623246861,295.5,,306.0,,1326.0,,50.8,,18.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.03831070887005225,0-50,13923.0,914.4,False,False,True
936,M15795,M,295.5,306.0,1641,36.6,21,0,0,0,0,0,0,10.5,6.2890680628272255,0.012797074946497821,295.5,,306.0,,1641.0,,36.6,,21.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355329949238579,0.02230347347818192,0-50,17230.5,768.6,False,False,True
937,M15796,M,295.6,306.1,1418,46.2,24,0,0,0,0,0,0,10.5,6.859853403141362,0.01692524681458022,295.6,,306.1,,1418.0,,46.2,,24.0,,0,0,0,0,0,0,0,0,0,0,0,1.0355209742895806,0.032581100118066926,0-50,14889.0,1108.8000000000002,False,False,True
938,L48117,L,295.6,306.2,1263,61.8,27,0,0,0,0,0,0,10.599999999999966,8.173130890052356,0.02137767219210002,295.6,,306.2,,1263.0,,61.8,,27.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.048931116350806714,0-50,13387.799999999957,1668.6,False,True,False
939,L48118,L,295.6,306.2,1823,25.8,29,0,0,0,0,0,0,10.599999999999966,4.92496335078534,0.015907844204109792,295.6,,306.2,,1823.0,,25.8,,29.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.014152495878139059,0-50,19323.799999999937,748.2,False,True,False
940,L48119,L,295.5,306.1,1488,40.7,31,0,0,0,0,0,0,10.600000000000023,6.341528795811519,0.020833333319332435,295.5,,306.1,,1488.0,,40.7,,31.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358714043993233,0.027352150519252588,0-50,15772.800000000034,1261.7,False,True,False
941,L48120,L,295.6,306.2,1443,48.9,33,0,0,0,0,0,0,10.599999999999966,7.388764397905759,0.022869022853174617,295.6,,306.2,,1443.0,,48.9,,33.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.03388773386424966,0-50,15295.79999999995,1613.7,False,True,False
942,L48121,L,295.6,306.2,1650,28.2,35,0,0,0,0,0,0,10.599999999999966,4.872251308900523,0.02121212119926538,295.6,,306.2,,1650.0,,28.2,,35.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.017090909080550963,0-50,17489.999999999945,987.0,False,True,False
943,M15802,M,295.7,306.3,1462,44.3,37,0,0,0,0,0,0,10.600000000000023,6.781842931937173,0.025307797520309303,295.7,,306.3,,1462.0,,44.3,,37.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358471423740279,0.03030095757161357,0-50,15497.200000000033,1639.1,False,False,True
944,M15803,M,295.6,306.2,1477,45.0,40,0,0,0,0,0,0,10.599999999999966,6.959685863874346,0.027081922798184208,295.6,,306.2,,1477.0,,45.0,,40.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.030467163147957232,0-50,15656.19999999995,1800.0,False,False,True
945,M15804,M,295.7,306.3,1712,28.5,43,0,0,0,0,0,0,10.600000000000023,5.109109947643979,0.0251168224152355,295.7,,306.3,,1712.0,,28.5,,43.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358471423740279,0.016647196251958412,0-50,18147.20000000004,1225.5,False,False,True
946,M15805,M,295.7,306.3,1347,50.4,46,0,0,0,0,0,0,10.600000000000023,7.108774869109948,0.03414996285512252,295.7,,306.3,,1347.0,,50.4,,46.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358471423740279,0.037416481041264674,0-50,14278.20000000003,2318.4,False,False,True
947,L48126,L,295.6,306.2,1287,54.8,49,0,0,0,0,0,0,10.599999999999966,7.385089005235601,0.03807303804345529,295.6,,306.2,,1287.0,,54.8,,49.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.04257964254655816,0-50,13642.199999999955,2685.2,False,True,False
948,L48127,L,295.6,306.2,1428,44.5,51,0,0,0,0,0,0,10.599999999999966,6.654031413612565,0.035714285689275704,295.6,,306.2,,1428.0,,44.5,,51.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.03116246496417194,51-100,15136.799999999952,2269.5,False,True,False
949,M15808,M,295.6,306.3,1426,45.5,53,0,0,0,0,0,0,10.699999999999989,6.794031413612565,0.037166900394693614,295.6,,306.3,,1426.0,,45.5,,53.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361975642760486,0.03190743335770867,51-100,15258.199999999984,2411.5,False,False,True
950,L48129,L,295.6,306.3,1636,32.7,56,0,0,0,0,0,0,10.699999999999989,5.60180104712042,0.03422982882993286,295.6,,306.3,,1636.0,,32.7,,56.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361975642760486,0.019987775048907228,51-100,17505.199999999983,1831.2000000000003,False,True,False
951,L48130,L,295.6,306.2,1424,42.5,58,0,0,0,0,0,0,10.599999999999966,6.33717277486911,0.040730337050048915,295.6,,306.2,,1424.0,,42.5,,58.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.029845505597018603,51-100,15094.39999999995,2465.0,False,True,False
952,H30365,H,295.6,306.3,1509,35.8,60,0,0,0,0,0,0,10.699999999999989,5.656774869109947,0.03976143138518129,295.6,,306.3,,1509.0,,35.8,,60.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361975642760486,0.0237243207264915,51-100,16146.299999999983,2148.0,True,False,False
953,L48132,L,295.5,306.2,1448,48.9,65,0,0,0,0,0,0,10.699999999999989,7.414366492146597,0.0448895027314299,295.5,,306.2,,1448.0,,48.9,,65.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362098138747884,0.03377071820872188,51-100,15493.599999999984,3178.5,False,True,False
954,L48133,L,295.5,306.1,1650,32.8,67,0,0,0,0,0,0,10.600000000000023,5.667015706806282,0.04060606058145087,295.5,,306.1,,1650.0,,32.8,,67.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358714043993233,0.019878787866740126,51-100,17490.000000000036,2197.6,False,True,False
955,H30368,H,295.6,306.2,1414,42.5,69,0,0,0,0,0,0,10.599999999999966,6.292670157068063,0.048797736882038374,295.6,,306.2,,1414.0,,42.5,,69.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.030056577065023633,51-100,14988.399999999952,2932.5,True,False,False
956,L48135,L,295.6,306.3,1911,20.9,74,0,0,0,0,0,0,10.699999999999989,4.182188481675392,0.038723181560061125,295.6,,306.3,,1911.0,,20.9,,74.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361975642760486,0.010936682359530776,51-100,20447.69999999998,1546.6,False,True,False
957,H30370,H,295.6,306.2,1632,32.2,76,0,0,0,0,0,0,10.599999999999966,5.5026596858638746,0.04656862742244569,295.6,,306.2,,1632.0,,32.2,,76.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358592692828146,0.019730392144773044,51-100,17299.199999999946,2447.2000000000003,True,False,False
958,M15817,M,295.7,306.4,1387,40.1,81,0,0,0,0,0,0,10.699999999999989,5.823947643979058,0.05839942317346833,295.7,,306.4,,1387.0,,40.1,,81.0,,0,0,0,0,0,0,0,0,0,0,0,1.036185322962462,0.028911319373531853,51-100,14840.899999999985,3248.1,False,False,True
959,L48138,L,295.8,306.4,1399,47.6,84,0,0,0,0,0,0,10.599999999999966,6.973026178010472,0.060042887734065124,295.8,,306.4,,1399.0,,47.6,,84.0,,0,0,0,0,0,0,0,0,0,0,0,1.035835023664638,0.03402430304930357,51-100,14829.399999999952,3998.4,False,True,False
960,L48139,L,295.8,306.5,1505,35.2,86,0,0,0,0,0,0,10.699999999999989,5.5472251308900535,0.057142857104888464,295.8,,306.5,,1505.0,,35.2,,86.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361730899256254,0.02338870430339621,51-100,16103.499999999984,3027.2000000000003,False,True,False
961,L48140,L,295.8,306.5,1534,37.9,88,0,0,0,0,0,0,10.699999999999989,6.0878115183246075,0.057366362413711625,295.8,,306.5,,1534.0,,37.9,,88.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361730899256254,0.024706649266814436,51-100,16413.79999999998,3335.2,False,True,False
962,L48141,L,295.8,306.5,1493,40.5,90,0,0,0,0,0,0,10.699999999999989,6.331570680628272,0.06028131275265819,295.8,,306.5,,1493.0,,40.5,,90.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361730899256254,0.027126590738696187,51-100,15975.099999999982,3645.0,False,True,False
963,M15822,M,295.8,306.6,1480,43.2,92,0,0,0,0,0,0,10.800000000000011,6.6948691099476445,0.062162162120160694,295.8,,306.6,,1480.0,,43.2,,92.0,,0,0,0,0,0,0,0,0,0,0,0,1.0365111561866127,0.029189189169466764,51-100,15984.000000000016,3974.4,False,False,True
964,L48143,L,295.8,306.6,1621,31.6,95,0,0,0,0,0,0,10.800000000000011,5.3637277486911,0.05860579885342023,295.8,,306.6,,1621.0,,31.6,,95.0,,0,0,0,0,0,0,0,0,0,0,0,1.0365111561866127,0.019494139408085046,51-100,17506.800000000017,3002.0,False,True,False
965,L48144,L,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,10.800000000000011,4.76538219895288,0.05584340814286504,295.7,,306.5,,1737.0,,26.2,,97.0,,0,0,0,0,0,0,0,0,0,0,0,1.0365235035508962,0.015083477250959425,51-100,18759.60000000002,2541.4,False,True,False
966,L48145,L,295.8,306.6,1508,46.5,99,0,0,0,0,0,0,10.800000000000011,7.342617801047121,0.0656498673304709,295.8,,306.6,,1508.0,,46.5,,99.0,,0,0,0,0,0,0,0,0,0,0,0,1.0365111561866127,0.030835543746130272,51-100,16286.400000000018,4603.5,False,True,False
967,M15826,M,295.8,306.5,1641,32.2,101,0,0,0,0,0,0,10.699999999999989,5.5330052356020945,0.0615478366474419,295.8,,306.5,,1641.0,,32.2,,101.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361730899256254,0.019622181584629993,101-150,17558.699999999983,3252.2000000000003,False,False,True
968,M15827,M,295.9,306.6,1532,38.6,104,0,0,0,0,0,0,10.700000000000045,6.192167539267016,0.06788511744916115,295.9,,306.6,,1532.0,,38.6,,104.0,,0,0,0,0,0,0,0,0,0,0,0,1.036160865157148,0.025195822437861733,101-150,16392.40000000007,4014.4,False,False,True
969,L48148,L,295.9,306.7,1547,40.9,107,0,0,0,0,0,0,10.800000000000011,6.625371727748691,0.06916612794494756,295.9,,306.7,,1547.0,,40.9,,107.0,,0,0,0,0,0,0,0,0,0,0,0,1.036498817167962,0.026438267597648175,101-150,16707.600000000017,4376.3,False,True,False
970,L48149,L,295.9,306.6,1412,41.0,109,0,0,0,0,0,0,10.700000000000045,6.061989528795811,0.0771954673674253,295.9,,306.6,,1412.0,,41.0,,109.0,,0,0,0,0,0,0,0,0,0,0,0,1.036160865157148,0.029036827174903093,101-150,15108.400000000063,4469.0,False,True,False
971,L48150,L,295.8,306.5,1568,35.1,111,0,0,0,0,0,0,10.699999999999989,5.763015706806283,0.07079081628138341,295.8,,306.5,,1568.0,,35.1,,111.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361730899256254,0.022385204067356373,101-150,16777.599999999984,3896.1000000000004,False,True,False
972,L48151,L,295.9,306.6,1557,41.1,113,0,0,0,0,0,0,10.700000000000045,6.700806282722514,0.07257546559243708,295.9,,306.6,,1557.0,,41.1,,113.0,,0,0,0,0,0,0,0,0,0,0,0,1.036160865157148,0.02639691713140853,101-150,16659.90000000007,4644.3,False,True,False
973,L48152,L,295.8,306.6,1644,35.2,115,0,0,0,0,0,0,10.800000000000011,6.059560209424084,0.0699513381569639,295.8,,306.6,,1644.0,,35.2,,115.0,,0,0,0,0,0,0,0,0,0,0,0,1.0365111561866127,0.021411192201088083,101-150,17755.20000000002,4048.0000000000005,False,True,False
974,L48153,L,295.9,306.6,1679,30.4,117,0,0,0,0,0,0,10.700000000000045,5.344670157068062,0.06968433587273118,295.9,,306.6,,1679.0,,30.4,,117.0,,0,0,0,0,0,0,0,0,0,0,0,1.036160865157148,0.01810601547462417,101-150,17965.300000000076,3556.7999999999997,False,True,False
975,L48154,L,296.0,306.6,1511,35.2,119,0,0,0,0,0,0,10.600000000000023,5.569340314136126,0.07875579081485387,296.0,,306.6,,1511.0,,35.2,,119.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358108108108108,0.02329583056036014,101-150,16016.600000000035,4188.8,False,True,False
976,M15835,M,296.0,306.6,1628,36.8,121,0,0,0,0,0,0,10.600000000000023,6.273340314136125,0.07432432427867056,296.0,,306.6,,1628.0,,36.8,,121.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358108108108108,0.02260442259053782,101-150,17256.800000000036,4452.799999999999,False,False,True
977,M15836,M,296.0,306.6,1392,51.3,124,0,0,0,0,0,0,10.600000000000023,7.477445026178009,0.08908045970612036,296.0,,306.6,,1392.0,,51.3,,124.0,,0,0,0,0,0,0,0,0,0,0,0,1.0358108108108108,0.03685344824938688,101-150,14755.200000000032,6361.2,False,False,True
978,L48157,L,296.0,306.7,1917,21.0,127,0,0,0,0,0,0,10.699999999999989,4.215392670157068,0.06624934790492991,296.0,,306.7,,1917.0,,21.0,,127.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361486486486486,0.010954616582704947,101-150,20511.89999999998,2667.0,False,True,False
979,M15838,M,296.2,306.8,1526,42.3,129,0,0,0,0,0,0,10.600000000000023,6.759141361256544,0.08453473126832586,296.2,,306.8,,1526.0,,42.3,,129.0,,0,0,0,0,0,0,0,0,0,0,0,1.035786630654963,0.027719528160078943,101-150,16175.600000000035,5456.7,False,False,True
980,L48159,L,296.2,306.8,1389,53.3,132,0,0,0,0,0,0,10.600000000000023,7.752219895287958,0.09503239733978948,296.2,,306.8,,1389.0,,53.3,,132.0,,0,0,0,0,0,0,0,0,0,0,0,1.035786630654963,0.03837293013796045,101-150,14723.400000000032,7035.599999999999,False,True,False
981,L48160,L,296.1,306.7,1409,42.8,134,0,0,0,0,0,0,10.599999999999966,6.314680628272251,0.09510290979765584,296.1,,306.7,,1409.0,,42.8,,134.0,,0,0,0,0,0,0,0,0,0,0,0,1.0357987166497804,0.030376153278654252,101-150,14935.399999999952,5735.2,False,True,False
982,L48161,L,296.2,306.8,1655,31.1,136,0,0,0,0,0,0,10.600000000000023,5.389581151832461,0.08217522653645001,296.2,,306.8,,1655.0,,31.1,,136.0,,0,0,0,0,0,0,0,0,0,0,0,1.035786630654963,0.018791540774144085,101-150,17543.000000000036,4229.6,False,True,False
983,L48162,L,296.2,306.9,1516,39.1,138,0,0,0,0,0,0,10.699999999999989,6.206869109947644,0.09102902368665632,296.2,,306.9,,1516.0,,39.1,,138.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361242403781228,0.02579155671121929,101-150,16221.199999999983,5395.8,False,True,False
984,L48163,L,296.2,306.9,1526,34.9,140,0,0,0,0,0,0,10.699999999999989,5.57669109947644,0.09174311920593504,296.2,,306.9,,1526.0,,34.9,,140.0,,0,0,0,0,0,0,0,0,0,0,0,1.0361242403781228,0.02287024900205095,101-150,16328.199999999983,4886.0,False,True,False
985,L48164,L,296.3,307.1,1419,48.6,142,0,0,0,0,0,0,10.800000000000011,7.221298429319373,0.10007047209297358,296.3,,307.1,,1419.0,,48.6,,142.0,,0,0,0,0,0,0,0,0,0,0,0,1.0364495443806954,0.03424947143463744,101-150,15325.200000000015,6901.2,False,True,False
986,L48165,L,296.4,307.2,1748,25.3,144,0,0,0,0,0,0,10.800000000000011,4.63082722513089,0.08237986265310077,296.4,,307.2,,1748.0,,25.3,,144.0,,0,0,0,0,0,0,0,0,0,0,0,1.0364372469635628,0.014473684202246175,101-150,18878.40000000002,3643.2000000000003,False,True,False
987,H30400,H,296.4,307.1,1638,32.5,146,0,0,0,0,0,0,10.700000000000045,5.5743455497382195,0.08913308907867332,296.4,,307.1,,1638.0,,32.5,,146.0,,0,0,0,0,0,0,0,0,0,0,0,1.0360998650472337,0.01984126982915673,101-150,17526.600000000075,4745.0,True,False,False
988,M15847,M,296.3,307.1,1534,33.8,151,0,0,0,0,0,0,10.800000000000011,5.4292356020942405,0.09843546277807336,296.3,,307.1,,1534.0,,33.8,,151.0,,0,0,0,0,0,0,0,0,0,0,0,1.0364495443806954,0.022033898290721055,151-200,16567.20000000002,5103.799999999999,False,False,True
989,H30402,H,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,10.800000000000011,4.811162303664921,0.0868094700750792,296.3,,307.1,,1774.0,,25.9,,154.0,,0,0,0,0,0,0,0,0,0,0,0,1.0364495443806954,0.014599774512626958,151-200,19159.20000000002,3988.6,True,False,False
